number,crime,lat,long,date,Nbh_ID,Loc_type_ID,beat_ID
102070951.0,Agg Assault,33.7646,-84.37048,2010-07-26,35,1,35
101930081.0,Auto Theft,33.78057,-84.37942,2010-07-12,14,1,22
101931945.0,Larceny-Non Vehicle,33.67109,-84.4942,2010-07-12,24,1,23
101881751.0,Auto Theft,33.69691,-84.40513,2010-07-07,68,7,63
101991146.0,Burglary-Residence,33.82632,-84.35705,2010-07-18,6,8,6
102040818.0,Larceny-From Vehicle,33.76692,-84.44574,2010-07-23,47,1,44
101851240.0,Larceny-From Vehicle,33.76274,-84.39443,2010-07-04,15,5,29
101881059.0,Burglary-Residence,33.78733,-84.44639,2010-07-07,94,1,57
101930676.0,Burglary-Nonres,33.82667,-84.35611,2010-07-12,6,8,6
101971766.0,Larceny-Non Vehicle,33.77067,-84.38023,2010-07-16,35,2,35
101930793.0,Agg Assault,33.73566,-84.40085,2010-07-12,59,1,56
102072055.0,Larceny-From Vehicle,33.78489,-84.38438,2010-07-26,14,1,22
102011284.0,Larceny-Non Vehicle,33.71987,-84.38667,2010-07-20,79,4,1
102101133.0,Burglary-Residence,33.76144,-84.42657,2010-07-29,44,1,31
101911221.0,Larceny-Non Vehicle,33.84892,-84.36426,2010-07-10,36,7,6
101890737.0,Larceny-From Vehicle,33.75275,-84.37186,2010-07-08,103,2,50
101990650.0,Agg Assault,33.75261,-84.39376,2010-07-18,15,9,36
102021187.0,Burglary-Nonres,33.75685,-84.5051,2010-07-21,4,1,4
101881582.0,Larceny-Non Vehicle,33.64883,-84.36584,2010-07-07,22,4,20
101911300.0,Auto Theft,33.84407,-84.3719,2010-07-10,52,1,67
101971240.0,Auto Theft,33.78169,-84.37706,2010-07-16,14,1,22
101960778.0,Larceny-Non Vehicle,33.78156,-84.38712,2010-07-15,14,2,22
101980603.0,Auto Theft,33.74999,-84.46916,2010-07-17,78,11,72
101892307.0,Agg Assault,33.65361,-84.3604,2010-07-08,22,8,20
101971671.0,Larceny-Non Vehicle,33.71276,-84.39056,2010-07-16,1,1,1
101941044.0,Agg Assault,33.75099,-84.41617,2010-07-13,135,1,38
102050366.0,Burglary-Nonres,33.75292,-84.32397,2010-07-24,45,4,42
101931800.0,Larceny-Non Vehicle,33.76652,-84.41759,2010-07-12,66,1,61
102040706.0,Auto Theft,33.76401,-84.3472,2010-07-23,133,1,75
101881915.0,Burglary-Residence,33.6844,-84.50655,2010-07-07,175,1,53
101941304.0,Auto Theft,33.78134,-84.49154,2010-07-13,65,7,60
101960823.0,Larceny-Non Vehicle,33.73795,-84.39984,2010-07-15,59,1,56
102031833.0,Larceny-From Vehicle,33.65488,-84.51022,2010-07-22,11,7,5
101920275.0,Larceny-From Vehicle,33.73219,-84.37976,2010-07-11,67,1,62
101822239.0,Agg Assault,33.76598,-84.41939,2010-07-01,66,1,61
101870316.0,Larceny-Non Vehicle,33.83707,-84.37018,2010-07-06,10,4,9
101860448.0,Burglary-Residence,33.81119,-84.42499,2010-07-05,113,1,30
101830909.0,Burglary-Residence,33.70628,-84.37729,2010-07-02,13,1,11
102031502.0,Larceny-Non Vehicle,33.83942,-84.37984,2010-07-22,10,1,9
102092290.0,Larceny-From Vehicle,33.82039,-84.36744,2010-07-28,9,7,8
101960835.0,Larceny-From Vehicle,33.78136,-84.37912,2010-07-15,14,1,22
101981049.0,Burglary-Residence,33.79911,-84.47968,2010-07-17,156,1,33
101812245.0,Robbery-Pedestrian,33.79551,-84.37067,2010-07-01,51,3,51
102051160.0,Larceny-From Vehicle,33.84878,-84.36001,2010-07-24,36,1,6
101860577.0,Auto Theft,33.8201,-84.36481,2010-07-05,9,1,8
101940805.0,Auto Theft,33.73812,-84.43276,2010-07-13,34,3,77
102100518.0,Auto Theft,33.76273,-84.38912,2010-07-29,15,5,29
101900434.0,Burglary-Nonres,33.87786,-84.39634,2010-07-09,107,1,71
102001791.0,Agg Assault,33.72798,-84.40385,2010-07-19,28,1,26
102110526.0,Larceny-From Vehicle,33.74988,-84.37788,2010-07-30,103,2,50
101822413.0,Agg Assault,33.72437,-84.42175,2010-07-01,98,1,77
101842167.0,Robbery-Residence,33.76371,-84.45391,2010-07-03,47,1,44
101970690.0,Larceny-Non Vehicle,33.71276,-84.39056,2010-07-16,1,1,1
101942084.0,Larceny-From Vehicle,33.7645,-84.40686,2010-07-13,30,4,28
101941311.0,Burglary-Residence,33.67273,-84.39067,2010-07-13,84,1,74
101911762.0,Larceny-Non Vehicle,33.74116,-84.39741,2010-07-10,59,1,56
102060908.0,Burglary-Residence,33.75445,-84.43271,2010-07-25,44,1,31
101872177.0,Larceny-Non Vehicle,33.75841,-84.38608,2010-07-06,15,1,66
102120549.0,Larceny-From Vehicle,33.69226,-84.3644,2010-07-31,86,7,46
102031030.0,Larceny-From Vehicle,33.78011,-84.37784,2010-07-22,14,1,22
102032040.0,Larceny-From Vehicle,33.78455,-84.38434,2010-07-22,14,1,22
101950947.0,Larceny-From Vehicle,33.8278,-84.3563,2010-07-14,6,1,6
101890903.0,Larceny-Non Vehicle,33.74349,-84.50968,2010-07-08,8,1,4
101872173.0,Larceny-From Vehicle,33.75699,-84.39267,2010-07-06,15,4,29
101930303.0,Auto Theft,33.75592,-84.41463,2010-07-12,37,1,37
101951248.0,Larceny-From Vehicle,33.82339,-84.40052,2010-07-14,40,1,39
101940327.0,Larceny-From Vehicle,33.82055,-84.36241,2010-07-13,9,7,8
101981960.0,Burglary-Residence,33.70695,-84.37414,2010-07-17,13,1,11
102061485.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-07-25,20,3,30
102041698.0,Larceny-Non Vehicle,33.67703,-84.49063,2010-07-23,176,1,23
102031914.0,Robbery-Pedestrian,33.76634,-84.34916,2010-07-22,99,4,78
102000158.0,Larceny-From Vehicle,33.77853,-84.38431,2010-07-19,14,2,25
102031711.0,Burglary-Residence,33.7495,-84.50954,2010-07-22,8,1,4
101920885.0,Robbery-Residence,33.73618,-84.39718,2010-07-11,59,1,56
101881945.0,Larceny-From Vehicle,33.75558,-84.46807,2010-07-07,48,7,45
102082396.0,Burglary-Residence,33.73601,-84.4316,2010-07-28,34,1,77
101971799.0,Larceny-Non Vehicle,33.75604,-84.36865,2010-07-16,35,1,50
102101271.0,Burglary-Residence,33.72923,-84.38431,2010-07-29,112,1,16
101870967.0,Robbery-Commercial,33.74436,-84.37974,2010-07-06,67,1,62
101960988.0,Larceny-Non Vehicle,33.69168,-84.4872,2010-07-15,24,7,23
101971208.0,Auto Theft,33.73297,-84.41079,2010-07-16,16,1,14
102080520.0,Larceny-From Vehicle,33.78063,-84.38207,2010-07-27,14,2,22
102040528.0,Auto Theft,33.68294,-84.39417,2010-07-23,43,1,41
102090146.0,Agg Assault,33.76648,-84.41149,2010-07-28,30,1,28
102432308.0,Larceny-From Vehicle,33.77385,-84.37779,2010-08-31,14,1,25
102390344.0,Larceny-Non Vehicle,33.80673,-84.41316,2010-08-27,146,4,39
102351378.0,Burglary-Residence,33.74349,-84.50968,2010-08-23,8,1,4
102430695.0,Larceny-From Vehicle,33.78124,-84.37908,2010-08-31,14,1,22
102340144.0,Auto Theft,33.74023,-84.39769,2010-08-22,59,1,56
102370798.0,Burglary-Nonres,33.74992,-84.33019,2010-08-25,45,1,42
102371401.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-08-25,36,3,6
102400264.0,Robbery-Pedestrian,33.77934,-84.35374,2010-08-28,2,1,2
102392292.0,Larceny-From Vehicle,33.73771,-84.38442,2010-08-27,18,1,16
102401308.0,Agg Assault,33.78421,-84.46026,2010-08-28,104,1,57
102331571.0,Burglary-Residence,33.79508,-84.45037,2010-08-21,120,1,57
102390818.0,Burglary-Nonres,33.84938,-84.3636,2010-08-27,73,4,67
102411081.0,Burglary-Residence,33.76374,-84.38622,2010-08-29,15,1,54
102430860.0,Burglary-Residence,33.7461,-84.40787,2010-08-31,39,1,38
102400482.0,Robbery-Pedestrian,33.78631,-84.47236,2010-08-28,33,1,70
102351178.0,Larceny-From Vehicle,33.80216,-84.41546,2010-08-23,113,3,30
102371957.0,Larceny-From Vehicle,33.75286,-84.3935,2010-08-25,15,7,13
102360131.0,Auto Theft,33.80648,-84.39432,2010-08-24,111,4,18
102400190.0,Larceny-From Vehicle,33.74584,-84.40353,2010-08-28,91,1,49
102382346.0,Larceny-From Vehicle,33.80231,-84.39322,2010-08-26,100,1,18
102382326.0,Larceny-Non Vehicle,33.69686,-84.40094,2010-08-26,119,1,41
102410697.0,Burglary-Nonres,33.72675,-84.38132,2010-08-29,112,1,16
102311248.0,Burglary-Residence,33.65524,-84.35503,2010-08-19,22,1,20
102351625.0,Burglary-Residence,33.73862,-84.45192,2010-08-23,167,1,21
102322408.0,Burglary-Residence,33.77225,-84.44844,2010-08-20,47,1,44
102370371.0,Agg Assault,33.73822,-84.40091,2010-08-25,59,4,56
102361014.0,Burglary-Residence,33.82771,-84.43059,2010-08-24,160,1,27
102351998.0,Larceny-Non Vehicle,33.77141,-84.43377,2010-08-23,47,4,61
102431002.0,Larceny-Non Vehicle,33.73925,-84.39567,2010-08-31,59,1,56
102420944.0,Burglary-Nonres,33.81716,-84.36632,2010-08-30,17,1,8
102312127.0,Agg Assault,33.75221,-84.46884,2010-08-19,78,1,72
102411374.0,Auto Theft,33.70278,-84.41017,2010-08-29,63,1,59
102372098.0,Burglary-Residence,33.72878,-84.43888,2010-08-25,12,1,10
102402117.0,Larceny-Non Vehicle,33.73497,-84.38538,2010-08-28,18,1,16
102402266.0,Burglary-Residence,33.70501,-84.54202,2010-08-28,177,1,17
102402052.0,Burglary-Residence,33.76361,-84.42842,2010-08-28,66,1,61
102312241.0,Robbery-Pedestrian,33.75712,-84.38424,2010-08-19,15,4,66
102361918.0,Larceny-From Vehicle,33.75154,-84.35508,2010-08-24,89,1,24
102331592.0,Larceny-Non Vehicle,33.75352,-84.39189,2010-08-21,15,4,13
102330531.0,Robbery-Pedestrian,33.78363,-84.38295,2010-08-21,14,2,22
102380441.0,Larceny-From Vehicle,33.7881,-84.47292,2010-08-26,33,1,33
102430815.0,Auto Theft,33.75667,-84.34887,2010-08-31,42,3,40
102371031.0,Larceny-From Vehicle,33.68677,-84.49773,2010-08-25,24,1,23
102320603.0,Larceny-Non Vehicle,33.76812,-84.48342,2010-08-20,65,1,60
102320510.0,Auto Theft,33.74215,-84.37415,2010-08-20,67,1,62
102362411.0,Burglary-Residence,33.72248,-84.52612,2010-08-24,109,1,17
102430830.0,Burglary-Nonres,33.76606,-84.41986,2010-08-31,66,1,61
102411564.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-08-29,20,3,30
102400610.0,Burglary-Nonres,33.68012,-84.39573,2010-08-28,84,8,68
102370604.0,Larceny-From Vehicle,33.79988,-84.47023,2010-08-25,60,1,33
102401704.0,Larceny-From Vehicle,33.66399,-84.51757,2010-08-28,11,1,5
102391122.0,Larceny-Non Vehicle,33.75898,-84.46097,2010-08-27,117,1,45
102421686.0,Burglary-Residence,33.82149,-84.35161,2010-08-30,17,2,15
102392370.0,Burglary-Residence,33.74848,-84.2926,2010-08-27,32,1,32
102321365.0,Burglary-Residence,33.77141,-84.43377,2010-08-20,47,4,61
102392419.0,Burglary-Residence,33.76507,-84.4042,2010-08-27,30,1,28
102401590.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-08-28,36,3,6
102330847.0,Larceny-Non Vehicle,33.73807,-84.41811,2010-08-21,34,4,34
102370480.0,Auto Theft,33.72856,-84.38064,2010-08-25,112,7,16
102360822.0,Burglary-Residence,33.73998,-84.43959,2010-08-24,23,1,21
102431133.0,Larceny-Non Vehicle,33.84676,-84.36212,2010-08-31,36,3,6
102341573.0,Larceny-From Vehicle,33.7573,-84.38992,2010-08-22,15,1,29
102421709.0,Larceny-From Vehicle,33.68536,-84.38207,2010-08-30,43,1,41
102371924.0,Auto Theft,33.76476,-84.49282,2010-08-25,65,7,60
102390738.0,Larceny-From Vehicle,33.6639,-84.52377,2010-08-27,5,1,5
102331255.0,Burglary-Nonres,33.68077,-84.4937,2010-08-21,24,1,23
102421807.0,Larceny-Non Vehicle,33.77159,-84.38619,2010-08-30,14,2,25
102332229.0,Burglary-Nonres,33.72675,-84.38132,2010-08-21,112,1,16
102351744.0,Larceny-Non Vehicle,33.7617,-84.38744,2010-08-23,15,2,54
102382119.0,Larceny-From Vehicle,33.78874,-84.40468,2010-08-26,76,3,47
102410986.0,Larceny-Non Vehicle,33.70149,-84.49724,2010-08-29,21,1,19
102361283.0,Burglary-Residence,33.7152,-84.38646,2010-08-24,79,1,1
102341632.0,Burglary-Residence,33.68294,-84.39417,2010-08-22,43,1,41
102310896.0,Larceny-Non Vehicle,33.87589,-84.39202,2010-08-19,107,1,71
102420079.0,Robbery-Pedestrian,33.75194,-84.38964,2010-08-30,15,14,13
102312032.0,Burglary-Residence,33.72483,-84.39037,2010-08-19,112,1,16
102411321.0,Burglary-Residence,33.72284,-84.40155,2010-08-29,28,1,26
102350960.0,Burglary-Residence,33.75286,-84.51879,2010-08-23,145,1,4
102432334.0,Larceny-Non Vehicle,33.7653,-84.37359,2010-08-31,35,1,35
102430284.0,Larceny-Non Vehicle,33.74005,-84.40649,2010-08-31,59,1,56
102320614.0,Larceny-Non Vehicle,33.7704,-84.46291,2010-08-20,62,4,70
102321572.0,Larceny-From Vehicle,33.84015,-84.3836,2010-08-20,41,6,9
102310394.0,Burglary-Residence,33.74644,-84.43747,2010-08-19,23,1,21
102420501.0,Auto Theft,33.7531,-84.31287,2010-08-30,45,1,42
102311853.0,Larceny-Non Vehicle,33.73812,-84.43276,2010-08-19,34,3,77
102401077.0,Burglary-Residence,33.71581,-84.46772,2010-08-28,38,1,19
102431757.0,Larceny-Non Vehicle,33.67268,-84.38507,2010-08-31,84,1,74
102430161.0,Burglary-Residence,33.69869,-84.48265,2010-08-31,21,1,19
102321221.0,Burglary-Residence,33.72745,-84.43156,2010-08-20,95,1,77
102420746.0,Burglary-Residence,33.75065,-84.43932,2010-08-30,126,1,58
102380437.0,Auto Theft,33.67268,-84.38507,2010-08-26,84,1,74
102310576.0,Larceny-From Vehicle,33.78999,-84.47156,2010-08-19,33,1,33
102320188.0,Larceny-From Vehicle,33.75328,-84.38948,2010-08-20,15,14,13
102411562.0,Auto Theft,33.75901,-84.36484,2010-08-29,35,1,50
102350759.0,Burglary-Nonres,33.77598,-84.40955,2010-08-23,30,1,28
102361088.0,Larceny-From Vehicle,33.775,-84.37577,2010-08-24,14,1,64
102351236.0,Larceny-From Vehicle,33.82658,-84.35796,2010-08-23,6,1,6
102400261.0,Robbery-Pedestrian,33.73454,-84.51059,2010-08-28,8,1,4
102381714.0,Larceny-From Vehicle,33.77474,-84.35548,2010-08-26,2,1,2
102341911.0,Auto Theft,33.76273,-84.38912,2010-08-22,15,5,29
102380964.0,Larceny-From Vehicle,33.75933,-84.40286,2010-08-26,37,1,37
102360907.0,Auto Theft,33.75275,-84.37186,2010-08-24,103,2,50
102331750.0,Agg Assault,33.68163,-84.40816,2010-08-21,68,4,63
102351447.0,Larceny-Non Vehicle,33.75194,-84.38964,2010-08-23,15,14,13
102390573.0,Larceny-From Vehicle,33.76,-84.36568,2010-08-27,35,1,50
102340697.0,Larceny-From Vehicle,33.84425,-84.37311,2010-08-22,52,4,67
102360338.0,Larceny-From Vehicle,33.76157,-84.38314,2010-08-24,15,5,54
102351088.0,Burglary-Residence,33.72581,-84.38589,2010-08-23,112,1,16
102310456.0,Auto Theft,33.77689,-84.40807,2010-08-19,50,1,76
102421168.0,Larceny-Non Vehicle,33.76152,-84.50977,2010-08-30,4,1,4
102391124.0,Larceny-Non Vehicle,33.72776,-84.43184,2010-08-27,95,1,77
102381874.0,Burglary-Residence,33.71771,-84.52315,2010-08-26,170,1,17
102430028.0,Agg Assault,33.76431,-84.42075,2010-08-31,66,1,61
102381396.0,Larceny-Non Vehicle,33.80323,-84.42711,2010-08-26,113,1,30
102310125.0,Robbery-Pedestrian,33.77126,-84.37212,2010-08-19,35,1,35
102431416.0,Burglary-Residence,33.69331,-84.51996,2010-08-31,57,6,53
102402284.0,Larceny-From Vehicle,33.7796,-84.37827,2010-08-29,14,1,22
102431618.0,Burglary-Residence,33.73646,-84.44326,2010-08-31,23,1,21
102381614.0,Larceny-From Vehicle,33.75418,-84.38746,2010-08-26,15,2,66
102351797.0,Larceny-Non Vehicle,33.75381,-84.47425,2010-08-23,78,1,72
102350840.0,Burglary-Residence,33.71691,-84.39276,2010-08-23,1,1,1
102341071.0,Larceny-Non Vehicle,33.72055,-84.35045,2010-08-22,151,3,55
102352202.0,Robbery-Pedestrian,33.68167,-84.39385,2010-08-23,43,1,41
102330673.0,Auto Theft,33.76011,-84.50557,2010-08-21,4,1,52
102312435.0,Larceny-From Vehicle,33.77331,-84.40403,2010-08-19,50,19,76
102431357.0,Auto Theft,33.75199,-84.39024,2010-08-31,15,14,13
102372378.0,Burglary-Residence,33.75756,-84.35177,2010-08-25,89,1,24
102421258.0,Larceny-From Vehicle,33.81923,-84.40763,2010-08-30,163,1,39
102331952.0,Burglary-Residence,33.78072,-84.49525,2010-08-21,65,1,60
102372488.0,Robbery-Residence,33.76916,-84.37807,2010-08-25,35,1,35
102350545.0,Burglary-Nonres,33.76248,-84.50791,2010-08-23,4,1,52
102341348.0,Larceny-From Vehicle,33.72782,-84.36815,2010-08-22,67,1,62
102360744.0,Agg Assault,33.67273,-84.39067,2010-08-24,84,1,74
102361404.0,Burglary-Residence,33.71302,-84.42586,2010-08-24,63,1,59
102921287.0,Burglary-Residence,33.7225,-84.40283,2010-10-19,28,1,26
103021265.0,Larceny-Non Vehicle,33.73146,-84.38474,2010-10-29,112,1,16
102980699.0,Larceny-Non Vehicle,33.7459,-84.36449,2010-10-25,67,1,24
102820958.0,Burglary-Residence,33.72662,-84.3838,2010-10-09,112,1,16
102990957.0,Auto Theft,33.80007,-84.46711,2010-10-26,165,1,57
102860230.0,Burglary-Nonres,33.73712,-84.43044,2010-10-13,34,1,77
102991910.0,Larceny-Non Vehicle,33.76686,-84.34915,2010-10-26,99,4,78
102912293.0,Burglary-Residence,33.7515,-84.40645,2010-10-18,135,1,38
102991873.0,Burglary-Residence,33.76944,-84.41523,2010-10-26,30,1,28
102901877.0,Larceny-From Vehicle,33.74584,-84.42447,2010-10-17,34,2,58
102812327.0,Larceny-Non Vehicle,33.79282,-84.39779,2010-10-08,76,3,47
102862210.0,Larceny-From Vehicle,33.84676,-84.36212,2010-10-13,36,3,6
102880405.0,Burglary-Residence,33.74675,-84.42725,2010-10-15,34,1,58
102930619.0,Larceny-From Vehicle,33.78465,-84.3821,2010-10-20,14,2,22
102791194.0,Larceny-From Vehicle,33.70943,-84.38304,2010-10-06,79,1,1
102821117.0,Auto Theft,33.75547,-84.32045,2010-10-09,45,1,42
102741802.0,Larceny-From Vehicle,33.81341,-84.35347,2010-10-02,17,2,51
102830409.0,Agg Assault,33.72488,-84.46289,2010-10-10,12,1,48
102890228.0,Auto Theft,33.76789,-84.43015,2010-10-16,66,1,61
102761638.0,Larceny-From Vehicle,33.77842,-84.37137,2010-10-03,14,1,64
102870187.0,Agg Assault,33.75168,-84.38198,2010-10-14,15,4,66
102942539.0,Larceny-Non Vehicle,33.77067,-84.38023,2010-10-21,35,2,35
102882027.0,Larceny-Non Vehicle,33.74447,-84.38604,2010-10-15,77,1,62
103021375.0,Burglary-Residence,33.70327,-84.47989,2010-10-29,21,1,19
102850810.0,Auto Theft,33.744,-84.38361,2010-10-12,77,1,62
103041672.0,Agg Assault,33.6685,-84.38684,2010-10-31,84,1,74
102790564.0,Larceny-From Vehicle,33.74028,-84.43029,2010-10-06,34,1,34
102781925.0,Burglary-Residence,33.78495,-84.45414,2010-10-05,47,1,57
103031540.0,Larceny-From Vehicle,33.75187,-84.38083,2010-10-30,15,1,66
102961585.0,Larceny-From Vehicle,33.74467,-84.41955,2010-10-23,132,1,58
102850030.0,Agg Assault,33.75243,-84.35045,2010-10-12,89,1,24
102840603.0,Rape,33.66632,-84.35868,2010-10-11,22,1,20
102941284.0,Burglary-Residence,33.74792,-84.53979,2010-10-21,138,1,4
102981850.0,Larceny-From Vehicle,33.85988,-84.38156,2010-10-25,72,4,65
102760746.0,Auto Theft,33.71771,-84.52315,2010-10-03,170,1,17
102761519.0,Auto Theft,33.72305,-84.44291,2010-10-03,12,1,10
102912224.0,Larceny-From Vehicle,33.74988,-84.39897,2010-10-18,91,1,49
102901654.0,Larceny-From Vehicle,33.68628,-84.53626,2010-10-17,178,1,53
102871080.0,Larceny-From Vehicle,33.79209,-84.40677,2010-10-14,123,5,18
102831461.0,Burglary-Residence,33.77248,-84.37857,2010-10-10,14,1,25
102780384.0,Auto Theft,33.81895,-84.38491,2010-10-05,108,1,8
102981611.0,Burglary-Residence,33.76958,-84.41324,2010-10-25,30,1,28
102782393.0,Robbery-Pedestrian,33.66009,-84.35627,2010-10-05,22,1,20
103011509.0,Larceny-Non Vehicle,33.76686,-84.34915,2010-10-28,99,4,78
102750852.0,Auto Theft,33.67273,-84.39067,2010-10-02,84,1,74
102851054.0,Burglary-Residence,33.77171,-84.37201,2010-10-12,35,1,35
102791319.0,Burglary-Residence,33.80989,-84.47464,2010-10-06,134,1,73
103001280.0,Burglary-Nonres,33.67725,-84.39889,2010-10-27,74,1,68
102990340.0,Larceny-From Vehicle,33.76403,-84.39036,2010-10-26,15,2,29
102970800.0,Larceny-From Vehicle,33.74347,-84.33847,2010-10-24,75,1,69
103041561.0,Larceny-From Vehicle,33.78175,-84.3825,2010-10-31,14,2,22
102821361.0,Larceny-From Vehicle,33.84676,-84.36212,2010-10-09,36,3,6
103040981.0,Auto Theft,33.77948,-84.49901,2010-10-31,137,11,43
103002380.0,Larceny-From Vehicle,33.77914,-84.41116,2010-10-27,50,3,76
102922341.0,Auto Theft,33.78956,-84.37865,2010-10-19,56,1,12
102960264.0,Agg Assault,33.70055,-84.45149,2010-10-23,97,1,3
102951265.0,Larceny-From Vehicle,33.84156,-84.36947,2010-10-22,81,1,8
103001397.0,Burglary-Residence,33.67291,-84.39153,2010-10-27,84,1,74
102920576.0,Auto Theft,33.76542,-84.33157,2010-10-19,161,1,75
103021545.0,Larceny-Non Vehicle,33.72024,-84.38654,2010-10-29,79,4,1
102792481.0,Larceny-From Vehicle,33.77159,-84.38619,2010-10-06,14,2,25
102900261.0,Larceny-From Vehicle,33.75138,-84.30511,2010-10-17,32,1,32
102770827.0,Larceny-From Vehicle,33.83458,-84.39612,2010-10-03,179,1,39
102911598.0,Auto Theft,33.68841,-84.48742,2010-10-18,24,1,23
102911395.0,Larceny-Non Vehicle,33.68947,-84.48805,2010-10-18,24,1,23
102911372.0,Auto Theft,33.8762,-84.38037,2010-10-18,72,4,65
103040504.0,Larceny-From Vehicle,33.82674,-84.36131,2010-10-31,9,1,8
102961270.0,Larceny-Non Vehicle,33.7734,-84.35467,2010-10-23,101,1,78
102770832.0,Burglary-Nonres,33.70279,-84.38454,2010-10-04,13,1,11
102962123.0,Larceny-Non Vehicle,33.68274,-84.40902,2010-10-23,68,3,63
102990741.0,Larceny-From Vehicle,33.65648,-84.51231,2010-10-26,11,4,5
102982127.0,Larceny-Non Vehicle,33.84892,-84.36426,2010-10-25,36,7,6
102861323.0,Burglary-Residence,33.72184,-84.43102,2010-10-13,7,1,10
102810605.0,Auto Theft,33.73958,-84.38456,2010-10-08,18,1,16
102850394.0,Burglary-Residence,33.7258,-84.42324,2010-10-12,98,1,77
102942504.0,Larceny-From Vehicle,33.75708,-84.39185,2010-10-21,15,2,29
102962298.0,Agg Assault,33.7229,-84.39982,2010-10-23,28,1,26
102780792.0,Burglary-Residence,33.74796,-84.46296,2010-10-05,121,1,72
102750751.0,Larceny-Non Vehicle,33.75468,-84.39042,2010-10-02,15,2,13
102761241.0,Larceny-Non Vehicle,33.84934,-84.3664,2010-10-03,73,5,67
102961131.0,Larceny-From Vehicle,33.79745,-84.369,2010-10-23,51,4,51
102921770.0,Auto Theft,33.74382,-84.39459,2010-10-19,59,1,56
102740981.0,Larceny-From Vehicle,33.75388,-84.389,2010-10-01,15,2,66
103010468.0,Larceny-From Vehicle,33.78026,-84.44582,2010-10-28,47,1,57
103032630.0,Larceny-From Vehicle,33.77138,-84.38943,2010-10-30,14,4,25
102822013.0,Larceny-Non Vehicle,33.77234,-84.3718,2010-10-09,35,4,35
102770360.0,Burglary-Residence,33.72677,-84.39088,2010-10-04,112,1,16
102882447.0,Larceny-From Vehicle,33.80461,-84.36712,2010-10-15,54,4,51
102801149.0,Robbery-Pedestrian,33.75357,-84.38316,2010-10-07,15,2,66
102970536.0,Larceny-From Vehicle,33.7102,-84.40924,2010-10-24,96,1,14
103012325.0,Larceny-From Vehicle,33.78287,-84.41164,2010-10-28,50,4,47
102791701.0,Larceny-Non Vehicle,33.68075,-84.38217,2010-10-06,87,1,74
